UID Class Diagram,Diagram Type,vBusiness Area,vBusiness Domain,Service Domain,Class Diagram,Referenced Element,Referenced Element Type,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,TransactionAccountRole,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,AccountTypeValues,Enumeration,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,CorrespondentAccessSystem,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,System,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,TaskInputOutput,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,Workstep,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,InstructionAccountRole,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,InstructionRelationshipTypeValues,Enumeration,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,MoneyTransferInvolvementTypeValues,Enumeration,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,Procedure,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,PaymentExecutionTask,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,PaymentServiceProviderInstruction,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,PaymentExecutionProcedureExecution,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,PaymentExecutionTaskExecution,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,PaymentExecutionProcedure,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,DateTime,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,PaymentSystemSelection,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,MoneyTransferInvolvementTypeValues,Enumeration,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,RelevantDateTime,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,MoneyTransferInstruction,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,InstructionRelationship,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,MoneyTransferTransactionInvolvement,Class,
5d7bd348-8bab-e911-828c-06e8cb19aef2,SD BOM diagram,Operations,Clearing And Settlement,Payment Execution,Payment Execution BOM Diagram,MoneyTransferTransaction,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,"Guideline Compliance BOM Diagram, Assessment Helper Diagram, RuleSet Helper Diagram, Party Helper Diagram",referred class diagrams,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,Party,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,GuidelineComplianceCheck,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,GuidelineCompliance,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,ComplianceCheck,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,Guideline,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,PartyRole,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,RuleSet,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,Assessment,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,GuidelineComplianceCheckInvolvement,Class,
3eab641b-6176-e911-823e-067486981364,SD BOM diagram,Finance And Risk Management,Compliance,Guideline Compliance,Guideline Compliance BOM Diagram,Test,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,"Correspondent Bank BOM Diagram, Payment Instruction Helper Diagram, Agreement Helper Diagram, Party Helper Diagram, Banking Product Helper Diagram, Account Helper Diagram, Payment Transaction Helper Diagram, Arrangement Helper Diagram",referred class diagrams,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,CorrespondentBankingAgreement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,CorrespondentBankingInvolvement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,Account,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,PaymentObligation,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,AccountEntry,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,PaymentTransaction,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,SettlementArrangement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,SettlementInstruction,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,PaymentInstruction,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,ClearingService,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,CorrespondentBankProduct,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,Agreement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,ClearingInvolvement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,ClearingSettlementArrangement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,BankingProduct,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,PartyRole,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,SettlementService,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,CorrespondentBankingInvolvementTypeValues,Enumeration,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,ClearingAgreement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,Clearing Instruction,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,ClearingInvolvementTypeValues,Enumeration,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,AccountTypeValues,Enumeration,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,CorrespondentBankingArrangement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,Party,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,Arrangement,Class,
d03e92c5-496b-e911-8237-06098389ccc2,SD BOM diagram,Operations,Clearing And Settlement,Correspondent Bank,Correspondent Bank BOM Diagram,PaymentService,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,"Customer Precedents BOM Diagram, Customer Relationship Management BOM Diagram",referred class diagrams,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,CustomerPrecedentsProcedure,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,Procedure,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,CustomerPrecedentMaintenanceWorkstep,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,CustomerRelationship,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,Workstep,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,CustomerPrecedentRecordWorkstep,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,CustomerPrecedent,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,CustomerPrecedentProfile,Class,
504d6b15-6176-e911-823e-067486981364,SD BOM diagram,Customers,Relationship Management,Customer Precedents,Customer Precedents BOM Diagram,CustomerPrecedentCaptureWorkstep,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,"Sales Product Agreement BOM Diagram, Customer Credit Rating BOM Diagram, Customer Relationship Management BOM Diagram, Banking Product Helper Diagram, RuleSet Helper Diagram, Document Helper Diagram, Document Library BOM Diagram, Agreement Helper Diagram, Arrangement Helper Diagram, Customer Agreement BOM Diagram, Party Helper Diagram",referred class diagrams,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Agreement/AgreementRelationship,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Arrangement,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,ArrangementInvolvement,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,AgreementInvolvement,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Party,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,PartyRole,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,BankingProduct,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Agreement,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Document,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Jurisdiction,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,RuleSet,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,ProductSalesAgreement,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,CustomerAgreement,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,AgreementDocument,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Regulation,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Policy,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,Law,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,AgreementRuleApplication,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,CustomerRating,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,RegulatoryAuthority,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,DocumentDirectory,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,CustomerRelationship,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,SalesIntermediaryAgreement,Class,
e529af3a-15a7-e911-8288-06c837085cb8,SD BOM diagram,Customers,Relationship Management,Sales Product Agreement,Sales Product Agreement BOM Diagram,DocumentDirectoryEntry,Class,
